InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance0_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11406.5;124;1;60;30;2;"M0 : 39, 17, 40, 6, 56, 33, 18, 8, 13, 24, 55, 27, 59, 28, 36, 21, 49, 14, 9, 26 | ";"M0 : 54, 11, 34, 30, 20, 42, 1, 47, 57, 35 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000812;12300;0.00806452
instance1_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;9274;154;1;60;30;2;"M0 : 40, 31, 44, 6, 25, 3, 10, 47, 7, 57, 16, 22, 53, 11, 42, 8, 24, 55, 29, 59 | ";"M0 : 36, 58, 9, 5, 50, 60, 39, 52, 32, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.00046;15300;0.00649351
instance2_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11044.5;155;1;60;30;2;"M0 : 2, 7, 56, 13, 4, 43, 12, 24, 9, 11, 8, 42, 32, 18, 6, 51, 3, 17, 28, 31 | ";"M0 : 20, 25, 37, 47, 39, 34, 27, 15, 29, 52 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.002154;15400;0.00645161
instance3_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11762.5;153;1;60;30;2;"M0 : 3, 57, 44, 45, 18, 4, 33, 26, 59, 58, 16, 27, 40, 32, 13, 37, 49, 53, 52, 56 | ";"M0 : 51, 6, 9, 39, 10, 29, 23, 15, 34, 35 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000568;15200;0.00653595
instance4_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11192.5;158;1;60;30;2;"M0 : 40, 36, 41, 7, 4, 25, 28, 57, 11, 30, 48, 13, 26, 5, 16, 47, 31, 45, 49, 2 | ";"M0 : 46, 3, 58, 15, 24, 9, 37, 33, 8, 39 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000572;15700;0.00632911
instance5_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;9872.5;197;1;60;30;2;"M0 : 38, 58, 44, 10, 26, 54, 4, 2, 25, 56, 47, 21, 12, 15, 16, 3, 30, 20, 59, 37 | ";"M0 : 57, 19, 53, 14, 31, 7, 11, 13, 33, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000822;19600;0.00507614
instance6_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11855;161;1;60;30;2;"M0 : 11, 48, 35, 34, 54, 6, 38, 60, 57, 2, 45, 46, 9, 55, 16, 15, 58, 13, 31, 37 | ";"M0 : 47, 18, 3, 20, 17, 7, 27, 23, 5, 12 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000464;16000;0.00621118
instance7_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;9527.5;180;1;60;30;2;"M0 : 27, 45, 24, 22, 8, 28, 52, 40, 33, 21, 5, 41, 12, 54, 16, 35, 6, 2, 50, 15 | ";"M0 : 55, 56, 23, 57, 44, 53, 18, 4, 37, 26 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.00046;17900;0.00555556
instance8_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11457;167;1;60;30;2;"M0 : 29, 24, 3, 32, 48, 13, 20, 51, 55, 7, 17, 36, 2, 27, 46, 37, 16, 14, 18, 5 | ";"M0 : 8, 34, 22, 41, 56, 35, 58, 49, 60, 25 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.00049;16600;0.00598802
instance9_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;10602;166;1;60;30;2;"M0 : 46, 26, 52, 8, 6, 21, 57, 48, 29, 43, 24, 54, 7, 58, 3, 47, 56, 35, 49, 50 | ";"M0 : 18, 59, 2, 41, 55, 23, 53, 19, 39, 60 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000459;16500;0.0060241
instance0_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11381;175;1;60;30;2;"M0 : 19, 25, 6, 32, 53, 11, 17, 4, 31, 46, 28, 59, 7, 34, 37, 57, 12, 10, 48, 8 | ";"M0 : 1, 52, 13, 39, 38, 54, 23, 41, 9, 36 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000462;17400;0.00571429
instance1_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11296.5;156;1;60;30;2;"M0 : 43, 37, 33, 41, 19, 3, 7, 5, 22, 6, 45, 50, 49, 52, 1, 60, 8, 13, 35, 53 | ";"M0 : 18, 32, 28, 11, 59, 54, 16, 14, 31, 34 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000484;15500;0.00641026
instance2_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;10614.5;143;1;60;30;2;"M0 : 39, 24, 56, 6, 17, 41, 36, 8, 3, 43, 11, 44, 42, 38, 57, 7, 4, 49, 35, 50 | ";"M0 : 46, 53, 14, 13, 45, 37, 60, 33, 27, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000476;14200;0.00699301
instance3_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11313;141;1;60;30;2;"M0 : 23, 20, 14, 30, 48, 52, 34, 11, 25, 60, 46, 7, 9, 37, 40, 58, 32, 56, 55, 39 | ";"M0 : 51, 5, 28, 13, 45, 2, 53, 22, 43, 38 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000776;14000;0.0070922
instance4_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11421.5;167;1;60;30;2;"M0 : 28, 2, 30, 11, 42, 12, 55, 58, 3, 37, 24, 17, 10, 46, 33, 21, 23, 43, 59, 13 | ";"M0 : 40, 8, 41, 7, 4, 50, 54, 47, 32, 52 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000476;16600;0.00598802
instance5_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11338;168;1;60;30;2;"M0 : 23, 15, 28, 38, 42, 9, 24, 2, 60, 11, 35, 33, 40, 53, 32, 4, 18, 31, 1, 49 | ";"M0 : 12, 25, 41, 45, 36, 10, 58, 27, 20, 57 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000742;16700;0.00595238
instance6_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;10078.5;153;1;60;30;2;"M0 : 46, 20, 9, 37, 43, 50, 6, 3, 16, 14, 49, 27, 36, 35, 23, 41, 2, 25, 56, 24 | ";"M0 : 59, 17, 32, 28, 30, 60, 15, 40, 44, 55 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000461;15200;0.00653595
instance7_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11891.5;149;1;60;30;2;"M0 : 50, 7, 24, 55, 9, 41, 16, 11, 20, 3, 14, 52, 42, 39, 44, 10, 1, 57, 28, 8 | ";"M0 : 48, 47, 27, 45, 49, 4, 6, 36, 23, 29 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000465;14800;0.00671141
instance8_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;12331.5;142;1;60;30;2;"M0 : 55, 20, 58, 48, 36, 10, 53, 46, 13, 3, 59, 56, 60, 5, 2, 12, 35, 28, 25, 11 | ";"M0 : 22, 9, 16, 52, 6, 23, 37, 43, 26, 38 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000635;14100;0.00704225
instance9_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;11404;146;1;60;30;2;"M0 : 28, 35, 55, 13, 34, 17, 47, 42, 53, 51, 20, 11, 22, 58, 30, 44, 32, 45, 43, 9 | ";"M0 : 25, 48, 59, 21, 40, 12, 33, 46, 6, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000459;14500;0.00684932
instance0_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;9688;151;1;60;30;2;"M0 : 46, 60, 56, 2, 3, 7, 42, 22, 59, 34, 8, 17, 16, 12, 29, 6, 37, 28, 44, 14 | ";"M0 : 55, 15, 4, 21, 57, 27, 54, 19, 48, 36 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000543;15000;0.00662252
instance1_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;12168.5;147;1;60;30;2;"M0 : 29, 51, 17, 16, 46, 10, 45, 24, 38, 53, 55, 8, 18, 35, 14, 56, 15, 31, 20, 42 | ";"M0 : 6, 52, 25, 1, 27, 21, 44, 11, 32, 47 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000474;14600;0.00680272
instance2_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;12593.5;150;1;60;30;2;"M0 : 8, 47, 48, 11, 27, 3, 60, 4, 25, 37, 53, 24, 59, 55, 13, 10, 50, 5, 9, 35 | ";"M0 : 51, 39, 40, 6, 26, 42, 14, 29, 38, 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000461;14900;0.00666667
instance3_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;10266;140;1;60;30;2;"M0 : 15, 41, 4, 24, 6, 33, 38, 52, 11, 40, 59, 42, 57, 56, 49, 23, 16, 12, 7, 50 | ";"M0 : 36, 46, 51, 27, 47, 58, 13, 25, 20, 37 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000472;13900;0.00714286
