InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance0_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3523.5;104;1;60;30;2;"M0 : 3, 16, 52, 23, 5, 44, 51, 4, 25, 12, 31, 58, 10, 60, 15, 54, 24, 27, 57, 14 | ";"M0 : 19, 29, 7, 37, 38, 53, 50, 43, 39, 21 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.2e-05;10300;0.00961538
instance1_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2241.5;82;1;60;30;2;"M0 : 1, 37, 34, 18, 51, 15, 46, 33, 38, 48, 21, 20, 19, 43, 35, 45, 40, 9, 3, 16 | ";"M0 : 49, 17, 2, 27, 56, 14, 26, 30, 36, 25 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5.6e-05;8100;0.0121951
instance2_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3210.5;82;1;60;30;2;"M0 : 19, 54, 10, 41, 36, 23, 44, 35, 30, 21, 49, 38, 26, 48, 40, 59, 56, 47, 32, 18 | ";"M0 : 5, 58, 33, 16, 22, 46, 50, 60, 25, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.1e-05;8100;0.0121951
instance3_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4083;86;1;60;30;2;"M0 : 54, 47, 7, 20, 41, 50, 38, 60, 19, 1, 14, 22, 11, 17, 25, 44, 15, 13, 34, 49 | ";"M0 : 28, 30, 2, 12, 8, 21, 43, 5, 40, 37 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.7e-05;8500;0.0116279
instance4_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4231;89;1;60;30;2;"M0 : 34, 35, 27, 12, 44, 14, 6, 10, 19, 22, 59, 23, 50, 40, 41, 7, 25, 57, 11, 30 | ";"M0 : 60, 56, 38, 53, 21, 43, 54, 3, 4, 24 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";4e-05;8800;0.011236
instance5_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2695;53;1;60;30;2;"M0 : 36, 28, 5, 46, 55, 8, 49, 40, 41, 45, 60, 9, 42, 27, 35, 52, 24, 19, 25, 47 | ";"M0 : 39, 50, 6, 43, 17, 51, 1, 32, 22, 54 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";2.8e-05;5200;0.0188679
instance6_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4703.5;90;1;60;30;2;"M0 : 21, 29, 39, 40, 19, 36, 53, 24, 52, 30, 1, 32, 56, 10, 22, 47, 35, 34, 6, 20 | ";"M0 : 50, 44, 42, 14, 49, 26, 43, 59, 11, 54 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6.3e-05;8900;0.0111111
instance7_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2529;97;1;60;30;2;"M0 : 39, 32, 46, 25, 3, 10, 9, 20, 14, 43, 11, 49, 36, 13, 48, 34, 56, 8, 44, 12 | ";"M0 : 38, 31, 58, 17, 42, 51, 29, 19, 27, 28 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";4.8e-05;9600;0.0103093
instance8_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3930;84;1;60;30;2;"M0 : 10, 40, 30, 33, 42, 45, 39, 4, 21, 26, 28, 15, 11, 38, 54, 32, 49, 46, 18, 5 | ";"M0 : 9, 19, 52, 1, 59, 44, 31, 6, 35, 37 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";4e-05;8300;0.0119048
instance9_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3038.5;99;1;60;30;2;"M0 : 10, 30, 28, 37, 9, 14, 11, 33, 40, 5, 51, 1, 15, 17, 32, 18, 21, 41, 55, 24 | ";"M0 : 22, 36, 25, 13, 12, 38, 31, 42, 8, 57 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.9e-05;9800;0.010101
instance0_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4352;86;1;60;30;2;"M0 : 44, 60, 30, 27, 3, 16, 14, 18, 35, 55, 15, 26, 42, 2, 51, 6, 53, 57, 48, 8 | ";"M0 : 58, 56, 33, 22, 21, 50, 49, 5, 32, 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.8e-05;8500;0.0116279
instance1_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3552.5;69;1;60;30;2;"M0 : 39, 2, 10, 21, 25, 20, 47, 12, 17, 48, 29, 51, 24, 42, 15, 26, 50, 8, 35, 53 | ";"M0 : 23, 57, 55, 44, 40, 36, 27, 4, 43, 34 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";4.2e-05;6800;0.0144928
instance2_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3060;54;1;60;30;2;"M0 : 40, 9, 2, 10, 52, 59, 12, 19, 18, 20, 31, 54, 58, 34, 25, 15, 53, 56, 8, 60 | ";"M0 : 51, 23, 47, 28, 26, 30, 5, 21, 46, 41 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5.2e-05;5300;0.0185185
instance3_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3261;104;1;60;30;2;"M0 : 6, 49, 41, 8, 12, 4, 15, 29, 18, 19, 17, 47, 27, 24, 35, 1, 42, 51, 20, 30 | ";"M0 : 57, 36, 3, 16, 21, 50, 10, 54, 26, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.4e-05;10300;0.00961538
instance4_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3587;79;1;60;30;2;"M0 : 45, 35, 27, 19, 6, 51, 36, 48, 39, 57, 29, 9, 22, 16, 5, 40, 8, 55, 24, 32 | ";"M0 : 15, 18, 53, 14, 38, 1, 31, 34, 2, 37 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";0.000112;7800;0.0126582
instance5_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3853;90;1;60;30;2;"M0 : 48, 3, 46, 52, 14, 8, 47, 30, 54, 13, 34, 7, 39, 19, 12, 23, 42, 45, 60, 11 | ";"M0 : 56, 59, 37, 55, 17, 22, 6, 50, 38, 36 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5.5e-05;8900;0.0111111
instance6_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2230.5;72;1;60;30;2;"M0 : 7, 42, 45, 51, 47, 1, 12, 29, 5, 57, 22, 19, 34, 11, 18, 13, 4, 59, 60, 44 | ";"M0 : 26, 48, 54, 52, 8, 53, 33, 31, 10, 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.8e-05;7100;0.0138889
instance7_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;5706.5;115;1;60;30;2;"M0 : 58, 18, 38, 19, 60, 5, 40, 43, 21, 59, 26, 13, 50, 7, 27, 9, 49, 20, 14, 42 | ";"M0 : 25, 56, 51, 12, 15, 2, 54, 55, 11, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.2e-05;11400;0.00869565
instance8_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3897.5;106;1;60;30;2;"M0 : 27, 7, 24, 49, 39, 34, 29, 33, 1, 17, 42, 41, 40, 8, 19, 14, 55, 20, 48, 16 | ";"M0 : 30, 31, 57, 4, 18, 47, 51, 44, 22, 58 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.1e-05;10500;0.00943396
instance9_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3427;57;1;60;30;2;"M0 : 8, 26, 52, 29, 60, 5, 38, 54, 27, 49, 56, 36, 50, 37, 18, 42, 46, 30, 6, 45 | ";"M0 : 57, 15, 24, 10, 31, 2, 14, 7, 12, 44 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3e-05;5600;0.0175439
instance0_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2496;83;1;60;30;2;"M0 : 23, 39, 52, 26, 9, 40, 35, 30, 1, 31, 43, 51, 47, 13, 11, 18, 24, 55, 27, 37 | ";"M0 : 50, 10, 53, 20, 5, 33, 32, 45, 25, 21 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.5e-05;8200;0.0120482
instance1_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3327.5;48;1;60;30;2;"M0 : 9, 5, 26, 59, 54, 43, 12, 37, 4, 41, 33, 48, 40, 60, 50, 6, 52, 46, 44, 11 | ";"M0 : 58, 2, 36, 3, 39, 49, 13, 34, 29, 38 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5.5e-05;4700;0.0208333
instance2_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3504;110;1;60;30;2;"M0 : 23, 58, 20, 2, 7, 43, 41, 32, 52, 22, 30, 19, 15, 16, 44, 56, 1, 8, 39, 11 | ";"M0 : 54, 57, 21, 33, 31, 45, 18, 49, 28, 47 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithVariableLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.2e-05;10900;0.00909091
